date_time,record_id,act_on_bike,act_in_vehicle,act_still,loc_home_duration,loc_study_duration,loc_workout_duration,sleep_duration,unlock_num_ep_0,act_walking
2020-08-13,87d88cba80cd67d705f61405fbe40da9,,37.0,1291.0,,,,480.0,36,112.0
2020-08-14,87d88cba80cd67d705f61405fbe40da9,,91.0,1228.0,,,,570.0,38,121.0
2020-08-15,87d88cba80cd67d705f61405fbe40da9,2.0,120.0,1237.0,,,,585.0,56,80.0
2020-08-16,87d88cba80cd67d705f61405fbe40da9,,57.0,1268.0,,,,510.0,39,114.0
2020-08-17,87d88cba80cd67d705f61405fbe40da9,,62.0,1267.0,,,,405.0,33,111.0
2020-08-18,87d88cba80cd67d705f61405fbe40da9,,65.0,1264.0,,,,555.0,27,111.0
2020-08-19,87d88cba80cd67d705f61405fbe40da9,,86.0,1245.0,,,,540.0,27,109.0
2020-08-20,87d88cba80cd67d705f61405fbe40da9,,75.0,1232.0,,,,465.0,33,133.0
2020-08-21,87d88cba80cd67d705f61405fbe40da9,,97.0,1278.0,,,,525.0,49,65.0
2020-08-22,87d88cba80cd67d705f61405fbe40da9,,88.0,1198.0,,,,585.0,65,154.0
2020-08-23,87d88cba80cd67d705f61405fbe40da9,,43.0,1286.0,,,,570.0,8,111.0
2020-08-24,87d88cba80cd67d705f61405fbe40da9,,28.0,1307.0,,,,630.0,23,105.0
2020-08-25,87d88cba80cd67d705f61405fbe40da9,,40.0,1328.0,,,,585.0,28,71.0
2020-08-26,87d88cba80cd67d705f61405fbe40da9,1.0,83.0,1294.0,,,,540.0,35,61.0
2020-08-27,87d88cba80cd67d705f61405fbe40da9,,179.0,1115.0,,,,585.0,26,146.0
2020-08-28,87d88cba80cd67d705f61405fbe40da9,,129.0,1150.0,,,,510.0,42,160.0
2020-08-29,87d88cba80cd67d705f61405fbe40da9,,155.0,1226.0,,,,525.0,40,59.0
2020-08-30,87d88cba80cd67d705f61405fbe40da9,,380.0,1009.0,,,,480.0,11,51.0
2020-08-31,87d88cba80cd67d705f61405fbe40da9,,66.0,1278.0,,,,765.0,15,96.0
2020-09-01,87d88cba80cd67d705f61405fbe40da9,,93.0,1286.0,,,,645.0,5,61.0
2020-09-02,87d88cba80cd67d705f61405fbe40da9,,,1434.0,,,,660.0,3,6.0
2020-09-03,87d88cba80cd67d705f61405fbe40da9,,68.0,1331.0,,,,555.0,14,41.0
2020-09-04,87d88cba80cd67d705f61405fbe40da9,,37.0,1277.0,,,,555.0,21,125.0
2020-09-05,87d88cba80cd67d705f61405fbe40da9,,,1417.0,,,,615.0,21,23.0
2020-09-06,87d88cba80cd67d705f61405fbe40da9,1.0,35.0,1310.0,,,,480.0,26,93.0
2020-09-07,87d88cba80cd67d705f61405fbe40da9,,22.0,1373.0,,,,630.0,30,44.0
2020-09-08,87d88cba80cd67d705f61405fbe40da9,,62.0,1298.0,,,,660.0,31,80.0
2020-09-09,87d88cba80cd67d705f61405fbe40da9,,,1401.0,,,,570.0,32,39.0
2020-09-10,87d88cba80cd67d705f61405fbe40da9,,126.0,1237.0,,,,615.0,36,77.0
2020-09-11,87d88cba80cd67d705f61405fbe40da9,,25.0,1378.0,,,,705.0,34,37.0
2020-09-12,87d88cba80cd67d705f61405fbe40da9,,37.0,1351.0,,,,720.0,39,52.0
2020-09-13,87d88cba80cd67d705f61405fbe40da9,,40.0,1318.0,,,,630.0,28,82.0
2020-09-14,87d88cba80cd67d705f61405fbe40da9,,9.0,1318.0,,,,615.0,40,111.0
2020-09-15,87d88cba80cd67d705f61405fbe40da9,,,1321.0,,,,600.0,28,119.0
2020-09-16,87d88cba80cd67d705f61405fbe40da9,,,1384.0,,,,705.0,25,56.0
2020-09-17,87d88cba80cd67d705f61405fbe40da9,,,1364.0,,,,645.0,22,76.0
2020-09-18,87d88cba80cd67d705f61405fbe40da9,,2.0,1362.0,,,,675.0,39,76.0
2020-09-19,87d88cba80cd67d705f61405fbe40da9,,21.0,1391.0,,,,600.0,34,29.0
2020-09-20,87d88cba80cd67d705f61405fbe40da9,,35.0,1350.0,,,,630.0,31,56.0
2020-09-21,87d88cba80cd67d705f61405fbe40da9,,26.0,1300.0,,,,570.0,34,113.0
2020-09-22,87d88cba80cd67d705f61405fbe40da9,,31.0,1341.0,,,,630.0,42,68.0
2020-09-23,87d88cba80cd67d705f61405fbe40da9,,,1328.0,,,,510.0,49,89.0
2020-09-24,87d88cba80cd67d705f61405fbe40da9,,23.0,1354.0,,,,660.0,54,63.0
2020-09-25,87d88cba80cd67d705f61405fbe40da9,,25.0,1321.0,,,,600.0,39,95.0
2020-09-26,87d88cba80cd67d705f61405fbe40da9,,16.0,1395.0,,,,645.0,34,29.0
2020-09-27,87d88cba80cd67d705f61405fbe40da9,,109.0,1086.0,,,,540.0,44,241.0
2020-09-28,87d88cba80cd67d705f61405fbe40da9,,21.0,1195.0,,,,465.0,36,198.0
2020-09-29,87d88cba80cd67d705f61405fbe40da9,,,1364.0,,,,630.0,36,60.0
2020-09-30,87d88cba80cd67d705f61405fbe40da9,,,1352.0,,,,510.0,37,88.0
2020-10-01,87d88cba80cd67d705f61405fbe40da9,,5.0,1351.0,,,,585.0,50,84.0
2020-10-02,87d88cba80cd67d705f61405fbe40da9,,29.0,1335.0,,,,570.0,32,76.0
2020-10-03,87d88cba80cd67d705f61405fbe40da9,,34.0,1302.0,,,,525.0,55,94.0
2020-10-04,87d88cba80cd67d705f61405fbe40da9,,,1307.0,,,,450.0,24,63.0
2020-10-05,87d88cba80cd67d705f61405fbe40da9,,24.0,1314.0,,,,510.0,33,103.0
2020-10-06,87d88cba80cd67d705f61405fbe40da9,,67.0,1280.0,,,,630.0,36,91.0
2020-10-07,87d88cba80cd67d705f61405fbe40da9,,29.0,1356.0,,,,660.0,45,53.0
2020-10-08,87d88cba80cd67d705f61405fbe40da9,,,1361.0,,,,525.0,43,79.0
2020-10-09,87d88cba80cd67d705f61405fbe40da9,,15.0,1378.0,,,,660.0,43,47.0
2020-10-10,87d88cba80cd67d705f61405fbe40da9,,22.0,1225.0,,,,600.0,44,189.0
2020-10-11,87d88cba80cd67d705f61405fbe40da9,,15.0,1353.0,,,,510.0,43,71.0
2020-10-12,87d88cba80cd67d705f61405fbe40da9,,5.0,1348.0,,,,600.0,41,86.0
2020-10-13,87d88cba80cd67d705f61405fbe40da9,,,1387.0,,,,645.0,45,53.0
2020-10-14,87d88cba80cd67d705f61405fbe40da9,,,1350.0,,,,570.0,36,90.0
2020-10-15,87d88cba80cd67d705f61405fbe40da9,,42.0,1226.0,,,,615.0,41,146.0
2020-10-16,87d88cba80cd67d705f61405fbe40da9,,14.0,1357.0,,,,540.0,39,69.0
2020-10-17,87d88cba80cd67d705f61405fbe40da9,,,1261.0,,,,585.0,39,136.0
2020-10-18,87d88cba80cd67d705f61405fbe40da9,,,1317.0,,,,450.0,58,122.0
2020-10-19,87d88cba80cd67d705f61405fbe40da9,,27.0,1312.0,,,,555.0,38,101.0
2020-10-20,87d88cba80cd67d705f61405fbe40da9,,,1301.0,,,,675.0,53,138.0
2020-10-21,87d88cba80cd67d705f61405fbe40da9,,1.0,1382.0,,,,570.0,45,57.0
2020-10-22,87d88cba80cd67d705f61405fbe40da9,,26.0,1335.0,,,,540.0,55,80.0
2020-10-23,87d88cba80cd67d705f61405fbe40da9,,4.0,1296.0,,,,510.0,48,140.0
2020-10-24,87d88cba80cd67d705f61405fbe40da9,,8.0,1260.0,,,,510.0,45,171.0
2020-10-25,87d88cba80cd67d705f61405fbe40da9,,,1304.0,,,,600.0,58,136.0
2020-10-26,87d88cba80cd67d705f61405fbe40da9,,21.0,1327.0,,,,570.0,39,92.0
2020-10-27,87d88cba80cd67d705f61405fbe40da9,,3.0,1340.0,,,,645.0,39,97.0
2020-10-28,87d88cba80cd67d705f61405fbe40da9,,2.0,1380.0,,,,540.0,48,58.0
2020-10-29,87d88cba80cd67d705f61405fbe40da9,,,1348.0,,,,720.0,39,92.0
2020-10-30,87d88cba80cd67d705f61405fbe40da9,,28.0,1305.0,,,,660.0,64,107.0
2020-10-31,87d88cba80cd67d705f61405fbe40da9,,5.0,1168.0,,,,555.0,52,264.0
2020-11-01,87d88cba80cd67d705f61405fbe40da9,,,1351.0,,,,525.0,37,89.0
2020-11-02,87d88cba80cd67d705f61405fbe40da9,,23.0,1237.0,,,,585.0,45,178.0
2020-11-03,87d88cba80cd67d705f61405fbe40da9,,,1283.0,,,,570.0,54,157.0
2020-11-04,87d88cba80cd67d705f61405fbe40da9,,,1402.0,,,,405.0,48,38.0
2020-11-05,87d88cba80cd67d705f61405fbe40da9,,6.0,1316.0,,,,570.0,60,118.0
2020-11-06,87d88cba80cd67d705f61405fbe40da9,,,1413.0,,,,525.0,52,27.0
2020-11-07,87d88cba80cd67d705f61405fbe40da9,,33.0,1171.0,,,,555.0,44,234.0
2020-11-08,87d88cba80cd67d705f61405fbe40da9,,,1414.0,,,,585.0,51,25.0
2020-11-09,87d88cba80cd67d705f61405fbe40da9,,37.0,1317.0,,,,495.0,35,86.0
2020-11-10,87d88cba80cd67d705f61405fbe40da9,,,1339.0,,,,510.0,44,101.0
2020-11-11,87d88cba80cd67d705f61405fbe40da9,,,1357.0,,,,525.0,54,83.0
2020-11-12,87d88cba80cd67d705f61405fbe40da9,,6.0,1290.0,,,,615.0,46,144.0
2020-11-13,87d88cba80cd67d705f61405fbe40da9,,5.0,1369.0,,,,570.0,31,66.0
2020-11-14,87d88cba80cd67d705f61405fbe40da9,,203.0,1109.0,,,,585.0,33,127.0
2020-11-15,87d88cba80cd67d705f61405fbe40da9,,304.0,1050.0,,,,510.0,38,86.0
2020-11-16,87d88cba80cd67d705f61405fbe40da9,,41.0,1338.0,,,,585.0,28,60.0
2020-11-17,87d88cba80cd67d705f61405fbe40da9,,21.0,1357.0,,,,615.0,50,60.0
2020-11-18,87d88cba80cd67d705f61405fbe40da9,,20.0,1282.0,,,,585.0,27,136.0
2020-11-19,87d88cba80cd67d705f61405fbe40da9,,96.0,1239.0,,,,570.0,23,104.0
2020-11-20,87d88cba80cd67d705f61405fbe40da9,,38.0,1206.0,,,,510.0,44,195.0
2020-11-21,87d88cba80cd67d705f61405fbe40da9,,22.0,1178.0,,,,570.0,20,240.0
2020-11-22,87d88cba80cd67d705f61405fbe40da9,,65.0,1060.0,,,,525.0,8,314.0
2020-11-23,87d88cba80cd67d705f61405fbe40da9,,36.0,1301.0,,,,540.0,25,102.0
2020-11-24,87d88cba80cd67d705f61405fbe40da9,,30.0,1385.0,,,,495.0,24,25.0
2020-11-25,87d88cba80cd67d705f61405fbe40da9,,28.0,1267.0,,,,540.0,26,145.0
2020-11-26,87d88cba80cd67d705f61405fbe40da9,,36.0,1323.0,,,,555.0,41,80.0
2020-11-27,87d88cba80cd67d705f61405fbe40da9,,63.0,1292.0,,,,525.0,49,85.0
2020-11-28,87d88cba80cd67d705f61405fbe40da9,,40.0,1226.0,,,,540.0,36,174.0
2020-11-29,87d88cba80cd67d705f61405fbe40da9,,44.0,1307.0,,,,495.0,23,88.0
2020-11-30,87d88cba80cd67d705f61405fbe40da9,,,1418.0,,,,480.0,25,22.0
2020-12-01,87d88cba80cd67d705f61405fbe40da9,,34.0,1321.0,,,,450.0,32,84.0
2020-12-02,87d88cba80cd67d705f61405fbe40da9,,32.0,1287.0,,,,495.0,32,121.0
2020-12-03,87d88cba80cd67d705f61405fbe40da9,,28.0,1301.0,,,,525.0,40,111.0
2020-12-04,87d88cba80cd67d705f61405fbe40da9,,84.0,1205.0,,,,555.0,29,151.0
2020-12-05,87d88cba80cd67d705f61405fbe40da9,,27.0,1312.0,,,,525.0,36,100.0
2020-12-06,87d88cba80cd67d705f61405fbe40da9,,20.0,1322.0,,,,525.0,27,96.0
2020-12-07,87d88cba80cd67d705f61405fbe40da9,,77.0,1204.0,,,,540.0,26,158.0
2020-12-08,87d88cba80cd67d705f61405fbe40da9,2.0,307.0,1025.0,,,,510.0,21,105.0
2020-12-09,87d88cba80cd67d705f61405fbe40da9,,,1351.0,,,,645.0,30,89.0
2020-12-10,87d88cba80cd67d705f61405fbe40da9,,12.0,1272.0,,,,675.0,36,156.0
2020-12-11,87d88cba80cd67d705f61405fbe40da9,,,1311.0,,,,570.0,30,128.0
2020-12-12,87d88cba80cd67d705f61405fbe40da9,51.0,18.0,1306.0,,,,555.0,43,64.0
2020-12-13,87d88cba80cd67d705f61405fbe40da9,6.0,292.0,1110.0,,,,210.0,23,32.0
2020-12-14,87d88cba80cd67d705f61405fbe40da9,,46.0,1248.0,,,,600.0,30,146.0
2020-12-15,87d88cba80cd67d705f61405fbe40da9,,52.0,1259.0,,,,510.0,23,129.0
2020-12-16,87d88cba80cd67d705f61405fbe40da9,,67.0,1178.0,,,,600.0,37,196.0
2020-12-17,87d88cba80cd67d705f61405fbe40da9,,,1329.0,,,,555.0,33,110.0
2020-12-18,87d88cba80cd67d705f61405fbe40da9,,32.0,1196.0,,,,555.0,52,211.0
2020-12-19,87d88cba80cd67d705f61405fbe40da9,,94.0,1107.0,,,,495.0,41,239.0
2020-12-20,87d88cba80cd67d705f61405fbe40da9,,,1364.0,,,,555.0,32,76.0
2020-12-21,87d88cba80cd67d705f61405fbe40da9,,55.0,1170.0,,,,525.0,26,215.0
2020-12-22,87d88cba80cd67d705f61405fbe40da9,,30.0,1306.0,,,,480.0,26,103.0
2020-12-23,87d88cba80cd67d705f61405fbe40da9,,144.0,1205.0,,,,555.0,18,91.0
2020-12-24,87d88cba80cd67d705f61405fbe40da9,,83.0,1200.0,,,,555.0,29,156.0
2020-12-25,87d88cba80cd67d705f61405fbe40da9,,,1356.0,,,,525.0,41,84.0
2020-12-26,87d88cba80cd67d705f61405fbe40da9,,,1353.0,,,,465.0,41,86.0
2020-12-27,87d88cba80cd67d705f61405fbe40da9,147.0,90.0,1016.0,,,,525.0,14,187.0
2020-12-28,87d88cba80cd67d705f61405fbe40da9,,64.0,1251.0,,,,525.0,39,124.0
2020-12-29,87d88cba80cd67d705f61405fbe40da9,,34.0,1197.0,,,,510.0,25,208.0
2020-12-30,87d88cba80cd67d705f61405fbe40da9,,,1263.0,,,,480.0,22,177.0
2020-12-31,87d88cba80cd67d705f61405fbe40da9,,26.0,1291.0,,,,540.0,,123.0
2021-01-01,87d88cba80cd67d705f61405fbe40da9,,,1373.0,,,,450.0,33,67.0
2021-01-02,87d88cba80cd67d705f61405fbe40da9,,31.0,1305.0,,,,495.0,34,104.0
2021-01-03,87d88cba80cd67d705f61405fbe40da9,,25.0,1229.0,,,,645.0,23,166.0
2021-01-04,87d88cba80cd67d705f61405fbe40da9,,27.0,1276.0,,,,465.0,20,137.0
2021-01-05,87d88cba80cd67d705f61405fbe40da9,,27.0,1308.0,,,,780.0,17,84.0
2021-01-06,87d88cba80cd67d705f61405fbe40da9,,28.0,1276.0,,,,480.0,30,135.0
2021-01-07,87d88cba80cd67d705f61405fbe40da9,,,1269.0,,,,615.0,28,170.0
2021-01-08,87d88cba80cd67d705f61405fbe40da9,,,1333.0,,,,525.0,28,104.0
2021-01-09,87d88cba80cd67d705f61405fbe40da9,,,1314.0,,,,555.0,24,126.0
2021-01-10,87d88cba80cd67d705f61405fbe40da9,,33.0,1244.0,,,,570.0,,162.0
2021-01-11,87d88cba80cd67d705f61405fbe40da9,,,1354.0,,,,510.0,16,85.0
2021-01-12,87d88cba80cd67d705f61405fbe40da9,,,1357.0,,,,555.0,30,83.0
2021-01-13,87d88cba80cd67d705f61405fbe40da9,,34.0,1229.0,,,,525.0,30,176.0
2021-01-14,87d88cba80cd67d705f61405fbe40da9,,,1372.0,,,,555.0,26,68.0
2021-01-15,87d88cba80cd67d705f61405fbe40da9,,27.0,1289.0,,,,465.0,31,123.0
2021-01-16,87d88cba80cd67d705f61405fbe40da9,,70.0,1245.0,,,,600.0,31,125.0
2021-01-17,87d88cba80cd67d705f61405fbe40da9,,294.0,1074.0,,,,390.0,31,72.0
2021-01-18,87d88cba80cd67d705f61405fbe40da9,,,1380.0,,,,570.0,33,60.0
2021-01-19,87d88cba80cd67d705f61405fbe40da9,,2.0,1319.0,,,,630.0,27,119.0
2021-01-20,87d88cba80cd67d705f61405fbe40da9,,16.0,1367.0,,,,630.0,27,57.0
2021-01-21,87d88cba80cd67d705f61405fbe40da9,,,1400.0,,,,630.0,28,40.0
2021-01-22,87d88cba80cd67d705f61405fbe40da9,,,1392.0,,,,630.0,26,48.0
2021-01-23,87d88cba80cd67d705f61405fbe40da9,,47.0,1268.0,,,,630.0,30,126.0
2021-01-24,87d88cba80cd67d705f61405fbe40da9,,33.0,1287.0,,,,615.0,34,119.0
2021-01-25,87d88cba80cd67d705f61405fbe40da9,,,1401.0,,,,645.0,32,39.0
2021-01-26,87d88cba80cd67d705f61405fbe40da9,,,1340.0,,,,585.0,47,100.0
2021-01-27,87d88cba80cd67d705f61405fbe40da9,,,1339.0,,,,765.0,25,101.0
2021-01-28,87d88cba80cd67d705f61405fbe40da9,,,1423.0,,,,495.0,33,17.0
2021-01-29,87d88cba80cd67d705f61405fbe40da9,,,1302.0,,,,390.0,36,138.0
2021-01-30,87d88cba80cd67d705f61405fbe40da9,,21.0,1155.0,,,,840.0,24,264.0
2021-01-31,87d88cba80cd67d705f61405fbe40da9,,,1366.0,,,,615.0,28,73.0
2021-02-01,87d88cba80cd67d705f61405fbe40da9,,,1398.0,,,,690.0,33,42.0
2021-02-02,87d88cba80cd67d705f61405fbe40da9,,,1342.0,,,,540.0,25,98.0
2021-02-03,87d88cba80cd67d705f61405fbe40da9,,,1373.0,,,,615.0,35,67.0
2021-02-04,87d88cba80cd67d705f61405fbe40da9,,,1389.0,,,,645.0,35,51.0
2021-02-05,87d88cba80cd67d705f61405fbe40da9,,,1355.0,,,,525.0,39,85.0
2021-02-06,87d88cba80cd67d705f61405fbe40da9,,,1274.0,,,,585.0,30,166.0
2021-02-07,87d88cba80cd67d705f61405fbe40da9,,,1392.0,,,,585.0,35,48.0
2021-02-08,87d88cba80cd67d705f61405fbe40da9,,,1378.0,,,,645.0,24,61.0
2021-02-09,87d88cba80cd67d705f61405fbe40da9,,,1381.0,,,,540.0,36,59.0
2021-02-10,87d88cba80cd67d705f61405fbe40da9,,20.0,1346.0,,,,450.0,42,74.0
2021-02-11,87d88cba80cd67d705f61405fbe40da9,,13.0,1348.0,,,,600.0,39,80.0
2021-02-12,87d88cba80cd67d705f61405fbe40da9,,,1196.0,,,,645.0,42,243.0
2021-02-13,87d88cba80cd67d705f61405fbe40da9,,,1246.0,,,,510.0,38,194.0
2021-02-14,87d88cba80cd67d705f61405fbe40da9,,59.0,1160.0,,,,570.0,41,220.0
2021-02-15,87d88cba80cd67d705f61405fbe40da9,,,1394.0,,,,645.0,31,46.0
2021-02-16,87d88cba80cd67d705f61405fbe40da9,,,1339.0,,,,540.0,34,101.0
2021-02-17,87d88cba80cd67d705f61405fbe40da9,,19.0,1288.0,,,,450.0,32,133.0
2021-02-18,87d88cba80cd67d705f61405fbe40da9,,,1387.0,,,,645.0,43,53.0
2021-02-19,87d88cba80cd67d705f61405fbe40da9,,,1324.0,,,,420.0,39,116.0
2021-02-20,87d88cba80cd67d705f61405fbe40da9,,21.0,1344.0,,,,330.0,66,75.0
2021-02-21,87d88cba80cd67d705f61405fbe40da9,,21.0,1242.0,,,,495.0,77,176.0
2021-02-22,87d88cba80cd67d705f61405fbe40da9,,,1308.0,,,,450.0,57,131.0
2021-02-23,87d88cba80cd67d705f61405fbe40da9,,,1366.0,,,,525.0,40,74.0
2021-02-24,87d88cba80cd67d705f61405fbe40da9,,,1300.0,,,,480.0,35,139.0
2021-02-25,87d88cba80cd67d705f61405fbe40da9,,,1393.0,,,,465.0,53,47.0
2021-02-26,87d88cba80cd67d705f61405fbe40da9,,1.0,1364.0,,,,495.0,24,75.0
2021-02-27,87d88cba80cd67d705f61405fbe40da9,,61.0,1192.0,,,,555.0,34,187.0
2021-02-28,87d88cba80cd67d705f61405fbe40da9,,,1386.0,,,,465.0,30,54.0
2021-03-01,87d88cba80cd67d705f61405fbe40da9,,,1426.0,,,,630.0,30,14.0
2021-03-02,87d88cba80cd67d705f61405fbe40da9,,12.0,1323.0,,,,420.0,32,105.0
2021-03-03,87d88cba80cd67d705f61405fbe40da9,,,1406.0,,,,570.0,28,34.0
2021-03-04,87d88cba80cd67d705f61405fbe40da9,,,1372.0,,,,510.0,36,68.0
2021-03-05,87d88cba80cd67d705f61405fbe40da9,,,1382.0,,,,540.0,35,58.0
2021-03-06,87d88cba80cd67d705f61405fbe40da9,,54.0,1261.0,,,,585.0,21,125.0
2021-03-07,87d88cba80cd67d705f61405fbe40da9,,304.0,1006.0,,,,330.0,31,130.0
2021-03-08,87d88cba80cd67d705f61405fbe40da9,,,1402.0,,,,495.0,19,37.0
2021-03-09,87d88cba80cd67d705f61405fbe40da9,,,1366.0,,,,630.0,32,72.0
2021-03-10,87d88cba80cd67d705f61405fbe40da9,,,1395.0,,,,495.0,28,44.0
2021-03-11,87d88cba80cd67d705f61405fbe40da9,,169.0,1135.0,,,,630.0,30,136.0
2021-03-12,87d88cba80cd67d705f61405fbe40da9,,,1360.0,,,,615.0,30,80.0
2021-03-13,87d88cba80cd67d705f61405fbe40da9,,53.0,1238.0,,,,570.0,38,149.0
2021-03-14,87d88cba80cd67d705f61405fbe40da9,,,1370.0,,,,600.0,39,70.0
2021-03-15,87d88cba80cd67d705f61405fbe40da9,,27.0,1370.0,,,,540.0,29,44.0
2021-03-16,87d88cba80cd67d705f61405fbe40da9,,,1389.0,,,,495.0,30,51.0
2021-03-17,87d88cba80cd67d705f61405fbe40da9,,47.0,1328.0,,,,525.0,36,64.0
2021-03-18,87d88cba80cd67d705f61405fbe40da9,,,1349.0,,,,570.0,24,91.0
2021-03-19,87d88cba80cd67d705f61405fbe40da9,,,1339.0,,,,390.0,39,101.0
2021-03-20,87d88cba80cd67d705f61405fbe40da9,,,1306.0,,,,480.0,54,133.0
2021-03-21,87d88cba80cd67d705f61405fbe40da9,,,1312.0,,,,495.0,36,128.0
2021-03-22,87d88cba80cd67d705f61405fbe40da9,,19.0,1235.0,,,,615.0,41,185.0
2021-03-23,87d88cba80cd67d705f61405fbe40da9,,,1344.0,,,,570.0,34,90.0
2021-03-24,87d88cba80cd67d705f61405fbe40da9,,220.0,1072.0,,,,510.0,58,146.0
2021-03-25,87d88cba80cd67d705f61405fbe40da9,,186.0,1150.0,,,,420.0,44,104.0
2021-03-26,87d88cba80cd67d705f61405fbe40da9,,30.0,1344.0,,,,630.0,46,67.0
2021-03-27,87d88cba80cd67d705f61405fbe40da9,,,1260.0,,,,570.0,29,180.0
2021-03-28,87d88cba80cd67d705f61405fbe40da9,,,1217.0,,,,540.0,17,223.0
2021-03-29,87d88cba80cd67d705f61405fbe40da9,,37.0,1296.0,,,,600.0,23,107.0
2021-03-30,87d88cba80cd67d705f61405fbe40da9,,,1330.0,,,,510.0,31,110.0
2021-03-31,87d88cba80cd67d705f61405fbe40da9,,43.0,1192.0,,,,570.0,36,205.0
2021-04-01,87d88cba80cd67d705f61405fbe40da9,,44.0,1321.0,,,,495.0,29,75.0
2021-04-02,87d88cba80cd67d705f61405fbe40da9,,320.0,1062.0,,,,540.0,33,58.0
2021-04-03,87d88cba80cd67d705f61405fbe40da9,,,1380.0,,,,645.0,34,60.0
2021-04-04,87d88cba80cd67d705f61405fbe40da9,,28.0,1344.0,,,,615.0,40,68.0
2021-04-05,87d88cba80cd67d705f61405fbe40da9,,,1404.0,,,,570.0,49,36.0
2021-04-06,87d88cba80cd67d705f61405fbe40da9,,1.0,1354.0,,,,570.0,38,85.0
2021-04-07,87d88cba80cd67d705f61405fbe40da9,,,1388.0,,,,735.0,25,52.0
2021-04-08,87d88cba80cd67d705f61405fbe40da9,,,1407.0,,,,630.0,24,33.0
2021-04-09,87d88cba80cd67d705f61405fbe40da9,,28.0,1264.0,,,,585.0,46,148.0
2021-04-10,87d88cba80cd67d705f61405fbe40da9,,24.0,1160.0,,,,540.0,38,255.0
2021-04-11,87d88cba80cd67d705f61405fbe40da9,,,1365.0,,,,435.0,33,75.0
2021-04-12,87d88cba80cd67d705f61405fbe40da9,,,1403.0,,,,690.0,32,37.0
2021-04-13,87d88cba80cd67d705f61405fbe40da9,,3.0,1329.0,,,,495.0,30,109.0
2021-04-14,87d88cba80cd67d705f61405fbe40da9,,,1426.0,,,,555.0,29,14.0
2021-04-15,87d88cba80cd67d705f61405fbe40da9,,1.0,1389.0,,,,585.0,34,50.0
2021-04-16,87d88cba80cd67d705f61405fbe40da9,,10.0,1352.0,,,,465.0,48,77.0
2021-04-17,87d88cba80cd67d705f61405fbe40da9,,8.0,1175.0,,,,570.0,49,257.0
2021-04-18,87d88cba80cd67d705f61405fbe40da9,,,1412.0,,,,600.0,32,28.0
2021-04-19,87d88cba80cd67d705f61405fbe40da9,,25.0,1306.0,,,,615.0,26,108.0
2021-04-20,87d88cba80cd67d705f61405fbe40da9,,,1361.0,,,,555.0,40,79.0
2021-04-21,87d88cba80cd67d705f61405fbe40da9,,,1353.0,,,,525.0,36,87.0
2021-04-22,87d88cba80cd67d705f61405fbe40da9,,,1348.0,,,,555.0,26,92.0
2021-04-23,87d88cba80cd67d705f61405fbe40da9,,,1382.0,,,,615.0,31,58.0
2021-04-24,87d88cba80cd67d705f61405fbe40da9,,1.0,1297.0,,,,570.0,31,142.0
2021-04-25,87d88cba80cd67d705f61405fbe40da9,,36.0,1322.0,,,,570.0,38,82.0
2021-04-26,87d88cba80cd67d705f61405fbe40da9,,,1392.0,,,,540.0,40,48.0
2021-04-27,87d88cba80cd67d705f61405fbe40da9,,26.0,1360.0,,,,495.0,46,54.0
2021-04-28,87d88cba80cd67d705f61405fbe40da9,,9.0,1331.0,,,,645.0,38,100.0
2021-04-29,87d88cba80cd67d705f61405fbe40da9,,,1382.0,,,,525.0,44,58.0
2021-04-30,87d88cba80cd67d705f61405fbe40da9,,,1396.0,,,,510.0,16,44.0
2021-05-01,87d88cba80cd67d705f61405fbe40da9,,1.0,1226.0,,,,525.0,71,212.0
2021-05-02,87d88cba80cd67d705f61405fbe40da9,,,1292.0,,,,555.0,35,147.0
2021-05-03,87d88cba80cd67d705f61405fbe40da9,,29.0,1274.0,,,,570.0,37,136.0
2021-05-04,87d88cba80cd67d705f61405fbe40da9,,,1430.0,,,,540.0,32,10.0
2021-05-05,87d88cba80cd67d705f61405fbe40da9,,2.0,1385.0,,,,510.0,38,53.0
2021-05-06,87d88cba80cd67d705f61405fbe40da9,,,1393.0,,,,645.0,32,47.0
2021-05-07,87d88cba80cd67d705f61405fbe40da9,,,1364.0,,,,510.0,51,75.0
2021-05-08,87d88cba80cd67d705f61405fbe40da9,,314.0,1061.0,,,,435.0,38,65.0
2021-05-09,87d88cba80cd67d705f61405fbe40da9,,60.0,1265.0,,,,540.0,25,113.0
2021-05-10,87d88cba80cd67d705f61405fbe40da9,,64.0,1285.0,,,,645.0,25,90.0
2021-05-11,87d88cba80cd67d705f61405fbe40da9,,101.0,1254.0,,,,540.0,24,84.0
2021-05-12,87d88cba80cd67d705f61405fbe40da9,,30.0,1322.0,,,,615.0,31,88.0
2021-05-13,87d88cba80cd67d705f61405fbe40da9,,25.0,1334.0,,,,480.0,47,81.0
2021-05-14,87d88cba80cd67d705f61405fbe40da9,,68.0,1235.0,,,,495.0,22,137.0
2021-05-15,87d88cba80cd67d705f61405fbe40da9,,239.0,889.0,,,,510.0,56,311.0
2021-05-16,87d88cba80cd67d705f61405fbe40da9,,16.0,1312.0,,,,510.0,36,112.0
2021-05-17,87d88cba80cd67d705f61405fbe40da9,,1.0,1403.0,,,,600.0,23,35.0
